article_id,article_url,article_slug,published_date,year,quarter,month,month_name,iso_week,day_of_month,day_of_week_num,day_of_week,author,title,genre_tag,artist,album,record_label,is_independent,label_location_raw,location_clean,city,state,country,spotify_match_status,spotify_id,spotify_url,spotify_artist_id,spotify_match_artist,spotify_match_album,spotify_release_date,spotify_release_date_precision,spotify_album_type,spotify_total_tracks,spotify_image_url,spotify_upc,spotify_ean,spotify_copyright,spotify_artist_status,spotify_artist_image_url,spotify_artist_url
9eea3f0bccd6b6d6,,,2023-10-16,2023,4,10,October,42,16,0,Monday,John Morrison,"A Day Without Love, A Stranger That You Met Before",Alternative,A Day Without Love,A Stranger That You Met Before,Independent Artist,True,"Boston, Massachusetts","Boston, Massachusetts",Boston,Massachusetts,United States,matched,6imgl29tJGnbdrjnj3f5Sp,https://open.spotify.com/album/6imgl29tJGnbdrjnj3f5Sp,09JoYdZo9cekYMqyN1bsGD,A Day Without Love,A Stranger That You Met Before,2023-10-13,day,album,15.0,https://i.scdn.co/image/ab67616d0000b27304964fdadd58f5a6da58e62c,,,,matched,https://i.scdn.co/image/ab6761610000e5eb72bc53e2a78acd98a31030f5,https://open.spotify.com/artist/09JoYdZo9cekYMqyN1bsGD
c41e657448444e10,,,2023-10-17,2023,4,10,October,42,17,1,Tuesday,April Clare Welsh,"White Poppy, Sound of Blue",Alternative,White Poppy,Sound of Blue,Independent Artist,True,,,,,,matched,1dgW3tzdSPIUIo4uPBsEF1,https://open.spotify.com/album/1dgW3tzdSPIUIo4uPBsEF1,65BcicEkX7VQAJ1Cl9fgxM,White Poppy,Sound of Blue,2023-10-06,day,album,9.0,https://i.scdn.co/image/ab67616d0000b273ec60ee7995c48e2fc1274242,,,,matched,https://i.scdn.co/image/ab6761610000e5ebc7ef7c59f68cbf35a6873af3,https://open.spotify.com/artist/65BcicEkX7VQAJ1Cl9fgxM
80c514c5eecd7da9,,,2023-10-18,2023,4,10,October,42,18,2,Wednesday,Ann-Derrick Gaillot,"L'Rain, I Killed Your Dog",Experimental,L'Rain,I Killed Your Dog,L'Rain,False,"Brooklyn, New York","Brooklyn, New York",Brooklyn,New York,United States,no_match,,,,,,,,,,,,,,,,
80e6aacd98ba6174,,,2023-10-19,2023,4,10,October,42,19,3,Thursday,Maria Barrios,"Maria BC, Spike Field",Experimental,Maria BC,Spike Field,Independent Artist,True,,,,,,matched,3FDF939z2WYQtXCh8OlE3L,https://open.spotify.com/album/3FDF939z2WYQtXCh8OlE3L,1GRdVyqsikMsJrvHskjwry,Maria BC,Spike Field,2023-10-20,day,album,12.0,https://i.scdn.co/image/ab67616d0000b273ff2d38dcd21bf9b3e0f26776,,,,matched,https://i.scdn.co/image/ab6761610000e5ebc7e88b4a7d32fcb1076dc850,https://open.spotify.com/artist/1GRdVyqsikMsJrvHskjwry
1af4876e07ae5302,,,2023-10-20,2023,4,10,October,42,20,4,Friday,Joe Muggs,"Aïsha Devi, Death is Home",Electronic,Aïsha Devi,Death is Home,Aisha Devi,False,Switzerland,Switzerland,,,Switzerland,matched,21YilFbUeimMwA8bK50VD9,https://open.spotify.com/album/21YilFbUeimMwA8bK50VD9,4RtrEYqj2bINZ2HXWUG3j4,Aïsha Devi,Death Is Home,2023-11-10,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273517dae3b5e402c86d6c60646,,,,matched,https://i.scdn.co/image/ab6761610000e5eb3c6ab8b8e86ebc5f20902ccd,https://open.spotify.com/artist/4RtrEYqj2bINZ2HXWUG3j4
6f7a15bcbf279361,,,2023-10-23,2023,4,10,October,43,23,0,Monday,Jesse Locke,"Markus Floats, Fourth Album",Electronic,Markus Floats,Fourth Album,Independent Artist,True,,,,,,matched,3tByAKxYGMen0sXtjbxbPX,https://open.spotify.com/album/3tByAKxYGMen0sXtjbxbPX,4pK3XAPHEKPWwwEGpqwP1Z,Markus Floats,Fourth Album,2023-10-20,day,album,12.0,https://i.scdn.co/image/ab67616d0000b2731bf3886f44816f072aaed9d4,,,,matched,https://i.scdn.co/image/ab6761610000e5eb97a967aa12f13a5006fcb83c,https://open.spotify.com/artist/4pK3XAPHEKPWwwEGpqwP1Z
370ed0c688dc5c68,,,2023-10-24,2023,4,10,October,43,24,1,Tuesday,Jared Proudfoot,"Joseph Shabason, Welcome To Hell",Jazz,Joseph Shabason,Welcome To Hell,Independent Artist,True,"Toronto, Ontario","Toronto, Ontario",Toronto,Ontario,Canada,matched,6CX2ZlLVDePdI6CBHrWUEs,https://open.spotify.com/album/6CX2ZlLVDePdI6CBHrWUEs,7xoTSPGUr9u8FWR4G8AWoS,Joseph Shabason,Welcome to Hell,2023-10-20,day,album,10.0,https://i.scdn.co/image/ab67616d0000b2737224a7c480e7a6245949cd68,,,,matched,https://i.scdn.co/image/ab6772690000c46c0b87b6812105e32b02b53f2e,https://open.spotify.com/artist/7xoTSPGUr9u8FWR4G8AWoS
157b27933e6ae7b8,,,2023-10-25,2023,4,10,October,43,25,2,Wednesday,Phillip Mlynar,"Shabazz Palaces, Robed In Rareness",Hip-Hop/Rap,Shabazz Palaces,Robed In Rareness,Independent Artist,True,"Seattle, Washington","Seattle, Washington",Seattle,Washington,United States,matched,2ayrWnruBeS1vI4fPawoNk,https://open.spotify.com/album/2ayrWnruBeS1vI4fPawoNk,6C403AR4y6PjN0xNNGh42m,Shabazz Palaces,Robed in Rareness,2023-10-27,day,album,7.0,https://i.scdn.co/image/ab67616d0000b273c98af3b02c1e9f27924a3b6e,,,,matched,https://i.scdn.co/image/ab6761610000e5eb3533ae416f92932247cc67dd,https://open.spotify.com/artist/6C403AR4y6PjN0xNNGh42m
b212da93d1877d8e,,,2023-10-26,2023,4,10,October,43,26,3,Thursday,Will Ainsley,"The Serfs, Half Eaten By Dogs",Rock,The Serfs,Half Eaten By Dogs,Independent Artist,True,"Cincinnati, Ohio","Cincinnati, Ohio",Cincinnati,Ohio,United States,matched,5Idbd6ZQJUtjEGzU37ss0T,https://open.spotify.com/album/5Idbd6ZQJUtjEGzU37ss0T,4hGBPA9OiMmKdflu3mJO8o,The Serfs,Half Eaten By Dogs,2023-10-27,day,album,10.0,https://i.scdn.co/image/ab67616d0000b27306a6aa58c073b57d33216f9b,,,,matched,https://i.scdn.co/image/ab6761610000e5ebb9ee273ccebaeb8ff3e11437,https://open.spotify.com/artist/4hGBPA9OiMmKdflu3mJO8o
79f649bb44d00484,,,2023-10-27,2023,4,10,October,43,27,4,Friday,Shy Clara Thompson,"Various Artists, Mehmet Aslan Presents 'Senza Decoro: Liebe + Anarchia/Switzerland 1980​-​1990'",Alternative,Various Artists,Mehmet Aslan Presents 'Senza Decoro: Liebe + Anarchia/Switzerland 1980​-​1990',Strut,False,"London, UK","London, United Kingdom",London,,United Kingdom,no_match,,,,,,,,,,,,,,,,
f29573be0975dc4b,,,2023-10-30,2023,4,10,October,44,30,0,Monday,James Gui,"Pisitakun, KUANTALAENG",Electronic,Pisitakun,KUANTALAENG,CHINABOT,False,"London, UK","London, United Kingdom",London,,United Kingdom,matched,0QWfuLsJFLyoBpWPjYs4c5,https://open.spotify.com/album/0QWfuLsJFLyoBpWPjYs4c5,6p4iVlfFI2sIYlxmoPynVE,Pisitakun,KUANTALAENG,2023-11-01,day,album,8.0,https://i.scdn.co/image/ab67616d0000b2735babb74c18a30af8fb4ac0c9,,,,matched,https://i.scdn.co/image/ab67616d0000b27332e59e2859624d30e8335af4,https://open.spotify.com/artist/6p4iVlfFI2sIYlxmoPynVE
e84790eda28a578b,,,2023-10-31,2023,4,10,October,44,31,1,Tuesday,Jesse Locke,"Drop Nineteens, Hard Light",Alternative,Drop Nineteens,Hard Light,Independent Artist,True,"Boston, Massachusetts","Boston, Massachusetts",Boston,Massachusetts,United States,matched,3GzUPre1YjcoEjvV3cv6kB,https://open.spotify.com/album/3GzUPre1YjcoEjvV3cv6kB,1s5mUpjVtK0XAScRqlErSE,Drop Nineteens,Hard Light,2023-11-03,day,album,11.0,https://i.scdn.co/image/ab67616d0000b27396ac58dd7b9164cab1f9e0ad,,,,matched,https://i.scdn.co/image/ab6761610000e5eb03d4ebe16e781d87e6e7ca0b,https://open.spotify.com/artist/1s5mUpjVtK0XAScRqlErSE
7f00424a8be94f8d,,,2023-11-01,2023,4,11,November,44,1,2,Wednesday,Joe Muggs,"Actress, LXXXVIII",Electronic,Actress,LXXXVIII,Independent Artist,True,"London, UK","London, United Kingdom",London,,United Kingdom,matched,4jMtRqpTc30H2oEPDbnKC4,https://open.spotify.com/album/4jMtRqpTc30H2oEPDbnKC4,3bg5rmICvmA8dmYVAdKGYH,Actress,LXXXVIII,2023-11-03,day,album,13.0,https://i.scdn.co/image/ab67616d0000b273989e0b71fad7f7b27a1c7dcd,,,,matched,https://i.scdn.co/image/ab6761610000e5ebeec80df8b1890acd38a9f357,https://open.spotify.com/artist/3bg5rmICvmA8dmYVAdKGYH
d5a60ebadb80ce84,,,2023-11-02,2023,4,11,November,44,2,3,Thursday,Richard Villegas,"El Búho, Strata",Electronic,El Búho,Strata,Independent Artist,True,"Toulouse, France","Toulouse, France",Toulouse,,France,matched,51yOcD8pr3bLVy6oxBroXN,https://open.spotify.com/album/51yOcD8pr3bLVy6oxBroXN,1I7FVmvisCtSFzmm87mbLR,El Búho,Strata,2023-11-03,day,album,9.0,https://i.scdn.co/image/ab67616d0000b27326ca508ea1e6c358992f390a,,,,matched,https://i.scdn.co/image/ab6761610000e5ebf49a914f44abb00910c99cca,https://open.spotify.com/artist/1I7FVmvisCtSFzmm87mbLR
4f0e655bf571ac9f,,,2023-11-03,2023,4,11,November,44,3,4,Friday,Brad Cohan,"Rid of Me, Access To The Lonely",Rock,Rid of Me,Access To The Lonely,Rid Of Me,False,"Philadelphia, Pennsylvania","Philadelphia, Pennsylvania",Philadelphia,Pennsylvania,United States,no_match,,,,,,,,,,,,,,,,
8285b46b80bd75a3,,,2023-11-06,2023,4,11,November,45,6,0,Monday,Andrew Parks,"Marnie Stern, The Comeback Kid",Rock,Marnie Stern,The Comeback Kid,Independent Artist,True,"New York, New York","New York, New York",New York,New York,United States,matched,01N4unxNczwSNsrHDFMIg2,https://open.spotify.com/album/01N4unxNczwSNsrHDFMIg2,7CHNUgkepqsMm9tYnwtVDt,Marnie Stern,The Comeback Kid,2023-11-03,day,album,12.0,https://i.scdn.co/image/ab67616d0000b2734f64d401525284a676b2f35e,,,,matched,https://i.scdn.co/image/ab6761610000e5ebf32d820213642502937b18ce,https://open.spotify.com/artist/7CHNUgkepqsMm9tYnwtVDt
c24f76459c453eb7,,,2023-11-07,2023,4,11,November,45,7,1,Tuesday,Spencer Hughes,"Sen Morimoto, Diagnosis",Alternative,Sen Morimoto,Diagnosis,Independent Artist,True,"Chicago, Illinois","Chicago, Illinois",Chicago,Illinois,United States,matched,5fHr8JbVLdLHNJa91q9EUd,https://open.spotify.com/album/5fHr8JbVLdLHNJa91q9EUd,3zlWvRPwLwGSi2v6ltrhOl,Sen Morimoto,Diagnosis,2023-11-03,day,album,13.0,https://i.scdn.co/image/ab67616d0000b273367969556e3c27996892cfe5,,,,matched,https://i.scdn.co/image/ab6761610000e5ebb8f5770bf8172517ed62aa5a,https://open.spotify.com/artist/3zlWvRPwLwGSi2v6ltrhOl
762159ddaf2d64c9,,,2023-11-08,2023,4,11,November,45,8,2,Wednesday,Will Ainsley,"Asha Sheshadri, Whiplash",Experimental,Asha Sheshadri,Whiplash,Recital,False,"Glendale, California","Glendale, California",Glendale,California,United States,matched,3Z5dn97NvbRgDUj7qygDsX,https://open.spotify.com/album/3Z5dn97NvbRgDUj7qygDsX,4tU3mZEQpsd5c1kEmAeU3D,Asha Sheshadri,Whiplash,2023-11-10,day,album,9.0,https://i.scdn.co/image/ab67616d0000b273b717d24a35e94c5e181731fb,,,,matched,https://i.scdn.co/image/ab67616d0000b273b717d24a35e94c5e181731fb,https://open.spotify.com/artist/4tU3mZEQpsd5c1kEmAeU3D
da4ff83f2a82785b,,,2023-11-09,2023,4,11,November,45,9,3,Thursday,James Gui,"Patrick Shiroishi, I was too young to hear silence",Experimental,Patrick Shiroishi,I was too young to hear silence,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,matched,0dafGYFOuBylwp0nVrh7CH,https://open.spotify.com/album/0dafGYFOuBylwp0nVrh7CH,2lHGXQLY8KwPpuxBRsINR2,Patrick Shiroishi,I Was Too Young To Hear Silence,2023-11-10,day,album,9.0,https://i.scdn.co/image/ab67616d0000b2734f070664466b26255bde156d,,,,matched,https://i.scdn.co/image/ab6761610000e5ebe42f49520e942bbf24ad3841,https://open.spotify.com/artist/2lHGXQLY8KwPpuxBRsINR2
bfba1e8b189adea8,,,2023-11-10,2023,4,11,November,45,10,4,Friday,Phillip Mlynar,"Aesop Rock, Integrated Tech Solutions",Hip-Hop/Rap,Aesop Rock,Integrated Tech Solutions,Independent Artist,True,,,,,,matched,64L1urQKsuPJQMteCZX6pX,https://open.spotify.com/album/64L1urQKsuPJQMteCZX6pX,2fSaE6BXtQy0x7R7v9IOmZ,Aesop Rock,Integrated Tech Solutions,2023-11-10,day,album,18.0,https://i.scdn.co/image/ab67616d0000b2731946b068576319d7cc903adc,,,,matched,https://i.scdn.co/image/ab6761610000e5eb4398e5393ffcb2ed10b8075e,https://open.spotify.com/artist/2fSaE6BXtQy0x7R7v9IOmZ
d2056039d153c2e0,,,2023-11-13,2023,4,11,November,46,13,0,Monday,Megan Iacobini de Fazio,"Assiko Golden Band de Grand Yoff, Magg Tekki",World,Assiko Golden Band de Grand Yoff,Magg Tekki,Mississippi Records,False,"New York, New York","New York, New York",New York,New York,United States,matched,0jHhkCOOijoTJ01LvZcjdY,https://open.spotify.com/album/0jHhkCOOijoTJ01LvZcjdY,6WSeOPXOMlKhILrwhQ1KXs,Assiko Golden Band De Grand Yoff,Magg Tekki,2023-11-10,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273de67c1e62cb2f4a57239315f,,,,matched,https://i.scdn.co/image/ab6761610000e5ebbe4c6613c011bf8fd537f190,https://open.spotify.com/artist/6WSeOPXOMlKhILrwhQ1KXs
4bf05e3d7695df63,,,2023-11-14,2023,4,11,November,46,14,1,Tuesday,Ted Davis,"Quade, Nacre",Experimental,Quade,Nacre,Independent Artist,True,"Bristol, UK","Bristol, United Kingdom",Bristol,,United Kingdom,matched,1AeV4Xx6W0YVwJDhLfxdnK,https://open.spotify.com/album/1AeV4Xx6W0YVwJDhLfxdnK,3jRUNsEZI2Zb06hF326tBX,Quade,Nacre,2023-11-17,day,album,7.0,https://i.scdn.co/image/ab67616d0000b2738f019bc8f9a14f7fe198c92f,,,,matched,https://i.scdn.co/image/ab6761610000e5ebad822fb2a573186ef6c99770,https://open.spotify.com/artist/3jRUNsEZI2Zb06hF326tBX
6397784eb5fec4e7,,,2023-11-15,2023,4,11,November,46,15,2,Wednesday,Ted Davis,"Roy Werner, Imagine My Surprise",Electronic,Roy Werner,Imagine My Surprise,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,matched,1SneFuDJwA349JGgvky9H8,https://open.spotify.com/album/1SneFuDJwA349JGgvky9H8,4G73yafMiNaSAAqjfSIVH9,Roy Werner,Imagine My Surprise,2023-11-17,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273b8780a73fa521aec97d69a89,,,,matched,https://i.scdn.co/image/ab6761610000e5eb21ca4f26a3ec180ca5230314,https://open.spotify.com/artist/4G73yafMiNaSAAqjfSIVH9
bb1b1500169d9ba5,,,2023-11-16,2023,4,11,November,46,16,3,Thursday,Maria Barrios,"Cash Bently, Cash Corridos 3",Latin,Cash Bently,Cash Corridos 3,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,matched,6iWSFTtmdFhvdvJs0lwM2r,https://open.spotify.com/album/6iWSFTtmdFhvdvJs0lwM2r,6yjpnGMq2yiLvJCSIVBwzd,Cash Bently,Cash Corridos 3,2023-11-10,day,album,12.0,https://i.scdn.co/image/ab67616d0000b273a448e4512a50a8130c9855fd,,,,matched,https://i.scdn.co/image/ab6761610000e5eb3dc5a0a69381d6f1f4de0de0,https://open.spotify.com/artist/6yjpnGMq2yiLvJCSIVBwzd
6f8c80c7c3c88d3e,,,2023-11-17,2023,4,11,November,46,17,4,Friday,Dash Lewis,"Danny Brown, Quaranta",Hip-Hop/Rap,Danny Brown,Quaranta,Independent Artist,True,"Detroit, Michigan","Detroit, Michigan",Detroit,Michigan,United States,matched,2aswMmRN4vXGalI39pDsMb,https://open.spotify.com/album/2aswMmRN4vXGalI39pDsMb,7aA592KWirLsnfb5ulGWvU,Danny Brown,Quaranta,2023-11-17,day,album,11.0,https://i.scdn.co/image/ab67616d0000b273e9dddb75e4b6844ad5f8b4e5,,,,matched,https://i.scdn.co/image/ab6761610000e5eb3ed06c602b351dc33a30f018,https://open.spotify.com/artist/7aA592KWirLsnfb5ulGWvU
4e64628422968cfa,,,2023-11-20,2023,4,11,November,47,20,0,Monday,Will Ainsley,"Bounaly, Dimanche à Bamako",World,Bounaly,Dimanche à Bamako,Independent Artist,True,"Bamako, Mali","Bamako, Mali",Bamako,,Mali,matched,7tYcbXQreA6ujvtQMFtuz4,https://open.spotify.com/album/7tYcbXQreA6ujvtQMFtuz4,27SjHTyOiOMr4PUAjKC0b6,Bounaly,Dimanche à Bamako,2023-11-17,day,album,6.0,https://i.scdn.co/image/ab67616d0000b27332ebb3dd2aced9f44124e6ab,,,,matched,https://i.scdn.co/image/ab6761610000e5ebaab7e0bbc9f5dd33b7406328,https://open.spotify.com/artist/27SjHTyOiOMr4PUAjKC0b6
622e624cc5240e98,,,2023-11-21,2023,4,11,November,47,21,1,Tuesday,Lewis Gordon,"DJ Manny, Hypnotized",Electronic,DJ Manny,Hypnotized,Dj Manny,False,"Chicago, Illinois","Chicago, Illinois",Chicago,Illinois,United States,matched,55WvosDdf63tlS27lhHuAh,https://open.spotify.com/album/55WvosDdf63tlS27lhHuAh,5whJkWAzwCYfeetVpUJKn7,DJ Manny,Hypnotized,2023-11-17,day,album,12.0,https://i.scdn.co/image/ab67616d0000b273627fc75fb830f531a404f445,,,,matched,https://i.scdn.co/image/ab6761610000e5ebe06d5a4fe812e219adc74cb1,https://open.spotify.com/artist/5whJkWAzwCYfeetVpUJKn7
1dae95e7821b5643,,,2023-11-22,2023,4,11,November,47,22,2,Wednesday,Katie Kurtz,"Daniel Bachman, When The Roses Come Again",Experimental,Daniel Bachman,When The Roses Come Again,Independent Artist,True,"Madison, Virginia","Madison, Virginia",Madison,Virginia,United States,no_match,,,,,,,,,,,,,,,,
6c711952be9c5633,,,2023-11-27,2023,4,11,November,48,27,0,Monday,John Morrison,"The Veldt, Illuminated 1989",Alternative,The Veldt,Illuminated 1989,Independent Artist,True,"Raleigh, North Carolina","Raleigh, North Carolina",Raleigh,North Carolina,United States,no_match,,,,,,,,,,,,,,,,
1b2574fc0973c349,,,2023-11-28,2023,4,11,November,48,28,1,Tuesday,Blake Gillespie,"Don Leisure & Amanda Whiting, Beyond the Midnight Sun",Jazz,Don Leisure & Amanda Whiting,Beyond the Midnight Sun,Don Leisure,False,"Cardiff, UK","Cardiff, United Kingdom",Cardiff,,United Kingdom,no_match,,,,,,,,,,,,,,,,
bba4d938c5da80c3,,,2023-11-29,2023,4,11,November,48,29,2,Wednesday,Patrick King,"Harp, Albion",Folk,Harp,Albion,Independent Artist,True,North Carolina,North Carolina,,North Carolina,United States,matched,3WiW1suHzsswq7fLWoN5z4,https://open.spotify.com/album/3WiW1suHzsswq7fLWoN5z4,3y80fftQVDjecHmMRfwgOU,Harp,Albion,2023-12-01,day,album,12.0,https://i.scdn.co/image/ab67616d0000b2739cc86d3bd6331f1055b09199,,,,matched,https://i.scdn.co/image/ab6761610000e5eb3e48c61a07787de68284219c,https://open.spotify.com/artist/3y80fftQVDjecHmMRfwgOU
54b68f13184499cc,,,2023-11-30,2023,4,11,November,48,30,3,Thursday,Brad Sanders,"Peter Gabriel, i​/​o",Rock,Peter Gabriel,i​/​o,Independent Artist,True,"England, UK","England, United Kingdom",,,England,matched,2Rr46ynx6lOJnkbF2s9VXB,https://open.spotify.com/album/2Rr46ynx6lOJnkbF2s9VXB,7C4sUpWGlTy7IANjruj02I,Peter Gabriel,i/o,2023-12-01,day,compilation,24.0,https://i.scdn.co/image/ab67616d0000b2733b59552a3ff3cf0a897d894e,,,,matched,https://i.scdn.co/image/ab6761610000e5eb8e88ceb31181a33025007fd1,https://open.spotify.com/artist/7C4sUpWGlTy7IANjruj02I
17b8bc7a9b196453,,,2023-12-01,2023,4,12,December,48,1,4,Friday,Arielle Gordon,"Lea Bertucci, Of Shadow and Substance",Experimental,Lea Bertucci,Of Shadow and Substance,Independent Artist,True,"New York, New York","New York, New York",New York,New York,United States,no_match,,,,,,,,,,,,,,,,
3a3e7c25c7e4b419,,,2024-01-08,2024,1,1,January,2,8,0,Monday,Spencer Hughes,"SPRINTS, Letter to Self",Punk,SPRINTS,Letter to Self,Independent Artist,True,"Dublin, Ireland","Dublin, Ireland",Dublin,,Ireland,matched,1PTPBDLcqveMGkymgIqZoZ,https://open.spotify.com/album/1PTPBDLcqveMGkymgIqZoZ,27nD8P491xX8UzG3j01eIY,SPRINTS,Letter to Self,2024-01-05,day,album,11.0,https://i.scdn.co/image/ab67616d0000b273d3abdd263a314cfcb62e7b29,,,,matched,https://i.scdn.co/image/ab6761610000e5ebc58b55ceabfb9169030ec452,https://open.spotify.com/artist/27nD8P491xX8UzG3j01eIY
e4c2c45f0061ed08,,,2024-01-09,2024,1,1,January,2,9,1,Tuesday,Dash Lewis,"Conway the Machine & Wun Two, Palermo",Hip-Hop/Rap,Conway the Machine & Wun Two,Palermo,wun two,False,Germany,Germany,,,Germany,no_match,,,,,,,,,,,,,,,,
6cb405006c71139c,,,2024-01-10,2024,1,1,January,2,10,2,Wednesday,Peter Margasak,"Ambrose Akinmusire, Bill Frisell, & Herlin Riley, Owl Song",Jazz,Ambrose Akinmusire,"Bill Frisell, & Herlin Riley, Owl Song",Independent Artist,True,"Berkeley, California","Berkeley, California",Berkeley,California,United States,no_match,,,,,,,,,,,,,,,,
9f8c4b3d0831e2a4,,,2024-01-11,2024,1,1,January,2,11,3,Thursday,Saby Reyes-Kulkarni,"HEALTH, RAT WARS",,HEALTH,RAT WARS,Independent Artist,True,"Los Angeles, California","Los Angeles, California",Los Angeles,California,United States,matched,6tkuHFo0hTGGkWEGjdKOjz,https://open.spotify.com/album/6tkuHFo0hTGGkWEGjdKOjz,6FfjnGXMhxSsJTuGLWBDth,HEALTH,RAT WARS,2023-12-07,day,album,12.0,https://i.scdn.co/image/ab67616d0000b273bef783d554e7e1c4b1486ac3,,,,matched,https://i.scdn.co/image/ab6761610000e5eb5b2bf033db0073228084edb4,https://open.spotify.com/artist/6FfjnGXMhxSsJTuGLWBDth
506e896eccdde293,,,2024-01-12,2024,1,1,January,2,12,4,Friday,John Morrison,"Various Artists, F_X_M_X_L_Y v2",Electronic,Various Artists,F_X_M_X_L_Y v2,Black Techno Matters,False,"Washington, D.C.","Washington, D.C.",Washington,D.C.,United States,matched,0LEZKymSBTIfnmaOPEO5Pb,https://open.spotify.com/album/0LEZKymSBTIfnmaOPEO5Pb,0LyfQWJT6nXafLPZqxe9Of,Various Artists,F_X_M_X_L_Y v2,2024-01-12,day,compilation,20.0,https://i.scdn.co/image/ab67616d0000b273bde0bb8e2db8b0977bce7881,,,,matched,https://i.scdn.co/image/ab6761610000e5eb6b134287e3095d2c84b7932a,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
981e53285854dc09,,,2024-01-16,2024,1,1,January,3,16,1,Tuesday,Grayson Haver Currin,"SLIFT, ILION",Metal,SLIFT,ILION,Independent Artist,True,"Toulouse, France","Toulouse, France",Toulouse,,France,matched,13eFPkUHYAhYQ7uSSm9It3,https://open.spotify.com/album/13eFPkUHYAhYQ7uSSm9It3,0x9HCT7ZZlOEfLSVCDi5SO,SLIFT,ILION,2024-01-19,day,album,8.0,https://i.scdn.co/image/ab67616d0000b2739c225c975a394c627f75d07b,,,,matched,https://i.scdn.co/image/ab6761610000e5eb657b4ad5316520b9a39cb602,https://open.spotify.com/artist/0x9HCT7ZZlOEfLSVCDi5SO
ebcd764d84708aa0,,,2024-01-17,2024,1,1,January,3,17,2,Wednesday,Will Ainsley,"Cowboy Sadness, Selected Jambient Works Vol. 1",Ambient,Cowboy Sadness,Selected Jambient Works Vol. 1,Independent Artist,True,"Kingston, New York","Kingston, New York",Kingston,New York,United States,matched,06L5BvN5YEPJnlmyGil8KB,https://open.spotify.com/album/06L5BvN5YEPJnlmyGil8KB,1hKVCGjW7QQWoCdctMWLrV,Cowboy Sadness,"Selected Jambient Works, Vol. 1",2024-01-19,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273c9e1e4f8883a380b1905ea5f,,,,matched,https://i.scdn.co/image/ab67616d0000b273c9e1e4f8883a380b1905ea5f,https://open.spotify.com/artist/1hKVCGjW7QQWoCdctMWLrV
25608727eae06301,,,2024-01-18,2024,1,1,January,3,18,3,Thursday,Peter Margasak,"Mary Halvorson, Cloudward",,Mary Halvorson,Cloudward,Independent Artist,True,"New York, New York","New York, New York",New York,New York,United States,matched,7pyMVbIw7GW24pEge8ufbC,https://open.spotify.com/album/7pyMVbIw7GW24pEge8ufbC,5tCfZ8dYbzaq6auQeSAsRl,Mary Halvorson,Cloudward,2024-01-19,day,album,8.0,https://i.scdn.co/image/ab67616d0000b273fd97e3ca5e757c6db97d6475,,,,matched,https://i.scdn.co/image/ab6761610000e5ebc7ff02897f68fffcf54bcb5d,https://open.spotify.com/artist/5tCfZ8dYbzaq6auQeSAsRl
d8e8c125ed25d687,,,2024-01-19,2024,1,1,January,3,19,4,Friday,Blake Gillespie,"Cosmic Analog Ensemble, Les Grandes Vacances",R&B/Soul,Cosmic Analog Ensemble,Les Grandes Vacances,Hisstology,False,Lebanon,Lebanon,,,Lebanon,matched,5Gl9GrhhceCwPE5lRWh2TV,https://open.spotify.com/album/5Gl9GrhhceCwPE5lRWh2TV,477PPCXcCS9mi3lRRnudCq,Cosmic Analog Ensemble,Les Grandes Vacances,2024-01-19,day,album,21.0,https://i.scdn.co/image/ab67616d0000b2736bbc3c8f5dc5a31e4a161369,,,,matched,https://i.scdn.co/image/ab6761610000e5eb631413bf4bd4b2be8451739c,https://open.spotify.com/artist/477PPCXcCS9mi3lRRnudCq
fe9daab54d262816,,,2024-01-22,2024,1,1,January,4,22,0,Monday,Megan Iacobini de Fazio,"Delasi, The Audacity of Free Thought",Hip-Hop/Rap,Delasi,The Audacity of Free Thought,Independent Artist,True,Ghana,Ghana,,,Ghana,no_match,,,,,,,,,,,,,,,,
91e507a59f5f16d7,,,2024-01-23,2024,1,1,January,4,23,1,Tuesday,John Morrison,"Brion Gysin, Junk",Experimental,Brion Gysin,Junk,WEWANTSOUNDS,False,"Paris, France","Paris, France",Paris,,France,matched,1uPpg3aVjYVf6EEPh68ZLW,https://open.spotify.com/album/1uPpg3aVjYVf6EEPh68ZLW,5u9XTaNPsK03x6gCn2E54U,Brion Gysin,Junk,1995,year,album,10.0,https://i.scdn.co/image/ab67616d0000b273f9149a54dda0e9d7a9417722,,,,matched,https://i.scdn.co/image/ab67616d0000b273f9149a54dda0e9d7a9417722,https://open.spotify.com/artist/5u9XTaNPsK03x6gCn2E54U
